name,holothurian,echinus,scallop,starfish,fish,corals,diver,cuttlefish,turtle,jellyfish
011236.jpg,0,0,0,0,0,0,0,1,0,0
010435.jpg,0,0,0,0,0,0,0,1,0,0
010573.jpg,0,0,0,0,1,1,0,1,0,0
001604.jpg,1,0,0,1,0,0,0,0,0,0
002559.jpg,1,0,0,0,0,0,0,0,0,0
003206.jpg,0,1,0,1,0,0,0,0,0,0
010981.jpg,0,0,0,0,0,0,1,1,0,0
009790.jpg,0,0,0,0,0,0,0,1,0,0
003867.jpg,0,0,0,0,0,0,0,0,1,0
000873.jpg,0,0,1,0,0,0,0,0,0,0
012668.jpg,0,0,0,0,0,0,0,0,1,0
007429.jpg,0,0,0,0,0,0,0,1,0,0
006822.jpg,0,0,0,0,0,0,1,0,1,0
008417.jpg,0,0,0,0,0,0,1,1,0,0
001391.jpg,0,1,1,1,0,0,0,0,0,0
002138.jpg,1,1,0,1,0,0,0,0,0,0
013288.jpg,0,0,0,0,0,0,0,0,1,0
009707.jpg,0,0,0,0,0,0,1,0,0,0
008935.jpg,0,0,0,0,1,0,1,0,0,0
010698.jpg,0,0,0,0,0,0,0,1,0,0
010931.jpg,0,0,0,0,0,0,0,1,0,0
005467.jpg,0,0,0,0,0,1,0,0,0,0
001372.jpg,1,0,1,1,0,0,0,0,0,0
001056.jpg,1,1,0,0,0,0,0,0,0,0
000034.jpg,1,0,0,0,0,0,0,0,0,0
008941.jpg,0,0,0,0,1,1,0,0,0,0
000998.jpg,1,1,0,1,0,0,0,0,0,0
006440.jpg,0,0,0,0,1,0,1,0,0,0
009862.jpg,0,0,0,0,0,1,1,0,0,0
006817.jpg,0,0,0,0,1,1,1,0,0,0
008287.jpg,0,0,0,0,0,0,0,1,0,0
008259.jpg,0,0,0,0,0,0,1,1,0,0
010964.jpg,0,0,0,0,0,0,1,0,0,0
008642.jpg,0,0,0,0,0,1,0,1,0,0
003251.jpg,0,1,0,1,0,0,0,0,0,0
012745.jpg,0,0,0,0,1,1,0,0,1,0
002657.jpg,0,1,0,1,0,0,0,0,0,0
001025.jpg,0,1,0,1,0,0,0,0,0,0
009379.jpg,0,0,0,0,0,1,0,0,1,0
007076.jpg,0,0,0,0,1,0,0,0,0,0
002158.jpg,1,1,1,1,0,0,0,0,0,0
000292.jpg,1,1,0,0,0,0,0,0,0,0
005137.jpg,0,0,0,0,1,1,0,0,0,0
009629.jpg,0,0,0,0,1,0,0,0,0,0
001986.jpg,1,1,1,1,0,0,0,0,0,0
011105.jpg,0,0,0,0,0,0,1,0,1,0
013298.jpg,0,0,0,0,0,0,0,0,1,0
013700.jpg,0,0,0,0,0,0,0,0,1,0
012854.jpg,0,0,0,0,1,0,0,0,1,1
009710.jpg,0,0,0,0,0,0,1,0,0,0
007286.jpg,0,0,0,0,0,0,1,1,0,0
012904.jpg,0,0,0,0,0,1,0,0,1,0
006508.jpg,0,0,0,0,1,0,1,0,0,0
012930.jpg,0,0,0,0,0,0,1,0,1,1
000071.jpg,1,0,0,0,0,0,0,0,0,0
013011.jpg,0,0,0,0,1,0,0,0,1,1
001695.jpg,0,1,0,1,0,0,0,0,0,0
013495.jpg,0,0,0,0,1,0,1,0,1,0
005964.jpg,0,0,0,0,0,0,1,0,0,0
011458.jpg,0,0,0,0,1,0,0,1,0,0
005260.jpg,1,1,0,0,0,0,0,0,0,0
008676.jpg,0,0,0,0,0,1,0,1,0,0
009913.jpg,0,0,0,0,0,1,1,0,0,0
012035.jpg,0,0,0,0,0,1,0,1,0,0
000964.jpg,1,1,1,0,0,0,0,0,0,0
008623.jpg,0,0,0,0,0,0,0,1,0,0
011838.jpg,0,0,0,0,0,0,1,0,0,0
001525.jpg,1,1,0,0,0,0,0,0,0,0
007768.jpg,0,0,0,0,0,0,0,1,0,0
005800.jpg,0,0,0,0,0,0,1,0,0,0
000021.jpg,1,0,0,0,0,0,0,0,0,0
001049.jpg,1,1,0,1,0,0,0,0,0,0
004531.jpg,0,0,0,0,0,0,1,0,0,0
013143.jpg,0,0,0,0,0,1,0,0,1,0
000639.jpg,0,0,1,1,0,0,0,0,0,0
013086.jpg,0,0,0,0,0,0,0,0,1,1
002721.jpg,1,1,0,1,0,0,0,0,0,0
007632.jpg,0,0,0,0,0,0,0,1,0,0
007419.jpg,0,0,0,0,0,0,0,1,0,0
007167.jpg,0,0,0,0,0,0,0,0,1,0
013836.jpg,0,0,0,0,0,0,0,0,1,0
001252.jpg,1,1,1,0,0,0,0,0,0,0
013567.jpg,0,0,0,0,0,0,0,0,1,0
005134.jpg,0,0,0,0,0,0,0,0,1,0
003297.jpg,0,1,0,1,0,0,0,0,0,0
003531.jpg,1,0,0,0,0,0,0,0,0,0
010081.jpg,0,0,0,0,1,0,1,0,0,0
002816.jpg,1,1,0,1,0,0,0,0,0,0
003894.jpg,0,0,0,0,0,0,0,0,1,1
012302.jpg,0,0,0,0,0,0,0,1,0,0
005354.jpg,0,0,0,0,1,0,0,0,0,0
002471.jpg,1,1,0,1,0,0,0,0,0,0
001476.jpg,0,1,0,1,0,0,0,0,0,0
003162.jpg,1,1,0,1,0,0,0,0,0,0
006983.jpg,0,0,0,0,1,0,0,0,1,0
006734.jpg,0,0,0,0,0,0,0,0,0,1
001927.jpg,1,1,0,1,0,0,0,0,0,0
013116.jpg,0,0,0,0,0,0,0,0,0,1
007337.jpg,0,0,0,0,0,0,1,1,0,0
002596.jpg,1,0,0,1,0,0,0,0,0,0
006659.jpg,0,0,0,0,0,0,1,0,0,0
004157.jpg,0,0,0,0,1,1,0,0,0,0
005726.jpg,0,0,0,0,0,0,1,0,0,0
007163.jpg,0,0,0,0,0,0,0,0,1,0
003456.jpg,1,0,0,0,0,0,0,0,0,0
001768.jpg,1,1,1,1,0,0,0,0,0,0
009885.jpg,0,0,0,0,0,1,1,0,0,0
012429.jpg,0,0,0,0,0,0,1,0,0,0
012655.jpg,0,0,0,0,0,0,0,0,1,0
006020.jpg,0,0,0,0,1,0,1,0,0,0
008725.jpg,0,0,0,0,1,1,0,0,0,0
006238.jpg,0,0,0,0,0,0,1,0,0,0
002023.jpg,0,1,0,1,0,0,0,0,0,0
013360.jpg,0,0,0,0,0,0,1,0,1,0
000327.jpg,1,0,0,0,0,0,0,0,0,0
011722.jpg,0,0,0,0,1,0,0,0,1,0
007218.jpg,0,0,0,0,0,0,0,0,1,0
002030.jpg,0,1,0,1,0,0,0,0,0,0
003574.jpg,0,1,0,1,0,0,0,0,0,0
010543.jpg,0,0,0,0,1,0,0,1,0,0
005533.jpg,0,0,0,0,0,0,1,0,0,0
013138.jpg,0,0,0,0,0,1,0,0,1,0
002553.jpg,1,0,0,0,0,0,0,0,0,0
003885.jpg,0,0,0,0,0,0,0,0,1,0
013578.jpg,0,0,0,0,0,0,0,0,0,1
003741.jpg,0,0,1,1,0,0,0,0,0,0
006723.jpg,0,0,0,0,1,0,0,0,0,1
004186.jpg,0,0,0,0,0,0,0,0,0,1
009600.jpg,0,0,0,0,1,0,0,0,0,0
006199.jpg,0,0,0,0,1,0,1,0,0,0
001514.jpg,0,1,0,1,0,0,0,0,0,0
003271.jpg,0,0,1,1,0,0,0,0,0,0
003642.jpg,1,0,1,1,0,0,0,0,0,0
002508.jpg,0,1,0,1,0,0,0,0,0,0
008258.jpg,0,0,0,0,0,0,1,1,0,0
004565.jpg,0,0,0,0,0,0,1,0,0,0
006686.jpg,0,0,0,0,0,0,0,0,0,1
008301.jpg,0,0,0,0,0,0,0,1,0,0
001193.jpg,0,1,1,1,0,0,0,0,0,0
012372.jpg,0,0,0,0,0,0,1,1,0,0
006165.jpg,0,0,0,0,0,0,1,0,0,0
006975.jpg,0,0,0,0,0,0,1,0,1,0
012562.jpg,0,0,0,0,1,0,0,0,0,1
012637.jpg,0,0,0,0,0,0,0,0,0,1
012702.jpg,0,0,0,0,1,0,0,0,0,1
004959.jpg,0,0,0,0,0,0,0,0,1,0
000686.jpg,0,0,1,1,0,0,0,0,0,0
003509.jpg,1,1,0,0,0,0,0,0,0,0
001938.jpg,1,1,0,1,0,0,0,0,0,0
003961.jpg,0,0,0,0,0,0,0,0,1,0
001709.jpg,1,1,1,0,0,0,0,0,0,0
007198.jpg,0,0,0,0,0,0,0,0,1,0
001533.jpg,1,1,0,0,0,0,0,0,0,0
002739.jpg,1,0,0,1,0,0,0,0,0,0
000831.jpg,0,0,1,0,0,0,0,0,0,0
011584.jpg,0,0,0,0,1,1,0,0,0,0
013949.jpg,0,0,0,0,0,0,1,0,1,0
013947.jpg,0,0,0,0,0,0,1,0,1,0
005178.jpg,0,0,0,0,0,0,1,0,1,0
003236.jpg,0,0,0,1,0,0,0,0,0,0
007663.jpg,0,0,0,0,0,0,0,1,0,0
005529.jpg,0,0,0,0,0,0,1,0,0,0
012030.jpg,0,0,0,0,0,0,0,1,0,0
012012.jpg,0,1,0,0,0,0,0,1,0,0
012024.jpg,0,0,0,0,1,0,0,1,0,0
010640.jpg,0,0,0,0,0,0,0,1,0,0
000666.jpg,0,0,1,0,0,0,0,0,0,0
007279.jpg,0,0,0,0,0,0,1,1,0,0
007819.jpg,0,0,0,0,0,0,0,1,0,0
011552.jpg,0,0,0,0,1,1,0,0,0,0
011060.jpg,0,0,0,0,0,1,0,0,1,0
010400.jpg,0,0,0,0,0,1,1,0,0,0
007215.jpg,0,0,0,0,0,0,0,0,1,0
002586.jpg,1,1,0,1,0,0,0,0,0,0
002853.jpg,1,1,0,1,0,0,0,0,0,0
012955.jpg,0,0,0,0,0,0,1,0,1,1
005697.jpg,0,0,0,0,1,0,1,0,0,0
011586.jpg,0,0,0,0,1,1,0,0,0,0
006014.jpg,0,0,0,0,0,0,1,0,0,0
003113.jpg,0,1,0,1,0,0,0,0,0,0
012701.jpg,0,0,0,0,1,1,0,0,1,0
006091.jpg,0,0,0,0,1,0,1,0,0,0
001393.jpg,1,1,1,1,0,0,0,0,0,0
004577.jpg,0,0,0,0,0,0,1,0,0,0
009775.jpg,0,0,0,0,0,0,0,1,0,0
010259.jpg,0,0,0,0,0,1,1,0,0,0
013988.jpg,0,0,0,0,0,0,0,0,1,0
011328.jpg,0,0,0,0,0,0,1,1,0,0
011494.jpg,0,0,0,0,1,1,0,0,0,0
011697.jpg,0,0,0,0,0,0,1,0,1,0
007542.jpg,0,0,0,0,1,0,0,1,0,0
000040.jpg,1,1,0,1,0,0,0,0,0,0
000559.jpg,0,0,1,1,0,0,0,0,0,0
003110.jpg,0,1,0,1,0,0,0,0,0,0
006507.jpg,0,0,0,0,0,0,0,0,0,1
006921.jpg,0,0,0,0,0,0,1,0,0,0
007396.jpg,0,0,0,0,0,0,1,1,0,0
002159.jpg,1,0,0,1,0,0,0,0,0,0
009767.jpg,0,0,0,0,0,0,0,1,0,0
008073.jpg,0,0,0,0,0,0,0,1,0,0
003606.jpg,0,1,0,1,0,0,0,0,0,0
003172.jpg,0,1,0,1,0,0,0,0,0,0
012036.jpg,0,0,0,0,0,1,0,1,0,0
005536.jpg,0,0,0,0,0,0,1,0,0,0
011967.jpg,0,0,0,0,1,0,0,0,1,0
002661.jpg,1,1,0,1,0,0,0,0,0,0
001517.jpg,1,1,0,0,0,0,0,0,0,0
000173.jpg,0,0,1,0,0,0,0,0,0,0
012925.jpg,0,0,0,0,0,0,1,0,1,1
002377.jpg,1,1,1,1,0,0,0,0,0,0
010853.jpg,0,0,0,0,0,1,0,1,0,0
003753.jpg,1,0,1,1,0,0,0,0,0,0
011968.jpg,0,0,0,0,1,0,0,0,1,0
001488.jpg,1,1,0,0,0,0,0,0,0,0
013934.jpg,0,0,0,0,0,0,0,0,1,0
002419.jpg,0,1,0,1,0,0,0,0,0,0
002932.jpg,1,1,0,0,0,0,0,0,0,0
001882.jpg,1,0,0,0,0,0,0,0,0,0
009773.jpg,0,0,0,0,0,0,0,1,0,0
007625.jpg,0,0,0,0,1,0,0,1,0,0
012653.jpg,0,0,0,0,0,0,0,0,1,0
010800.jpg,0,0,0,0,0,0,0,1,0,0
006210.jpg,0,0,0,0,1,1,1,0,0,0
004792.jpg,0,0,0,0,1,0,0,0,0,0
012597.jpg,0,0,0,0,0,0,0,0,1,0
008634.jpg,0,0,0,0,0,0,0,1,0,0
013381.jpg,0,0,0,0,0,0,0,0,0,1
008061.jpg,0,0,0,0,0,0,1,1,0,0
006643.jpg,0,0,0,0,1,0,0,0,0,0
004949.jpg,0,0,0,0,1,1,0,0,1,0
009810.jpg,0,0,0,0,0,1,0,0,0,0
002022.jpg,0,1,0,1,0,0,0,0,0,0
002314.jpg,1,1,0,1,0,0,0,0,0,0
012835.jpg,0,0,0,0,0,0,0,0,0,1
005576.jpg,0,0,0,0,0,0,1,0,0,0
012180.jpg,0,0,0,0,0,1,0,1,0,0
010863.jpg,0,0,0,0,0,1,0,1,0,0
009453.jpg,0,0,0,0,0,1,0,0,1,0
002811.jpg,1,1,0,0,0,0,0,0,0,0
010928.jpg,0,0,0,0,0,0,0,1,0,0
009573.jpg,0,0,0,0,1,1,0,0,0,0
007881.jpg,0,0,0,0,1,1,0,0,0,0
003924.jpg,0,0,0,0,0,0,0,0,1,0
006970.jpg,0,0,0,0,1,0,0,0,1,0
007486.jpg,0,0,0,0,0,0,1,1,0,0
004145.jpg,0,0,0,0,1,1,0,0,0,0
006291.jpg,1,0,0,1,0,0,0,0,0,0
002235.jpg,0,1,0,1,0,0,0,0,0,0
009487.jpg,0,0,0,0,0,1,1,0,1,0
003021.jpg,1,1,0,1,0,0,0,0,0,0
007294.jpg,0,0,0,0,0,0,1,1,0,0
012417.jpg,0,0,0,0,1,1,0,0,0,0
008564.jpg,0,0,0,0,0,0,0,1,0,0
010376.jpg,0,0,0,0,0,1,1,0,0,0
006523.jpg,0,0,0,0,0,0,1,0,0,1
010744.jpg,0,0,0,0,0,0,0,1,0,0
010936.jpg,0,0,0,0,1,0,0,1,0,0
009997.jpg,0,0,0,0,0,1,1,0,0,0
002133.jpg,0,1,0,1,0,0,0,0,0,0
013257.jpg,0,0,0,0,1,0,1,0,1,0
005022.jpg,0,0,0,0,0,0,0,0,1,0
003914.jpg,0,0,0,0,0,0,0,0,1,0
011733.jpg,0,0,0,0,0,0,0,0,1,0
001603.jpg,1,0,0,1,0,0,0,0,0,0
000232.jpg,0,1,1,0,0,0,0,0,0,0
010754.jpg,0,0,0,0,1,1,0,1,0,0
005283.jpg,1,1,0,0,0,0,0,0,0,0
005959.jpg,1,1,1,0,0,0,0,0,0,0
010320.jpg,0,0,0,0,0,1,1,0,0,0
008093.jpg,0,0,0,0,0,0,0,1,0,0
003756.jpg,1,0,1,1,0,0,0,0,0,0
009778.jpg,0,0,0,0,0,0,0,1,0,0
008511.jpg,0,0,0,0,0,0,0,1,0,0
002325.jpg,1,1,0,1,0,0,0,0,0,0
007144.jpg,0,0,0,0,1,0,0,0,1,0
009565.jpg,0,0,0,0,1,1,0,0,0,0
006445.jpg,0,0,0,0,0,0,1,0,0,0
010284.jpg,0,0,0,0,0,1,1,0,0,0
013554.jpg,0,0,0,0,0,0,0,0,0,1
003149.jpg,0,1,0,1,0,0,0,0,0,0
005386.jpg,1,0,0,0,0,0,0,0,0,0
002779.jpg,1,0,0,0,0,0,0,0,0,0
006107.jpg,0,0,0,0,1,0,1,0,0,0
006625.jpg,0,0,0,0,0,0,1,0,0,1
012236.jpg,0,0,0,0,0,1,0,0,0,0
002374.jpg,1,1,1,1,0,0,0,0,0,0
001026.jpg,1,0,0,1,0,0,0,0,0,0
004692.jpg,0,0,0,0,0,0,1,0,0,0
011018.jpg,0,0,0,0,1,0,0,0,1,0
012518.jpg,0,0,0,0,0,0,0,1,0,0
009900.jpg,0,0,0,0,0,1,1,0,0,0
004470.jpg,0,0,0,0,1,0,0,0,1,0
012357.jpg,0,0,0,0,0,0,0,1,0,0
003364.jpg,0,1,0,1,0,0,0,0,0,0
012522.jpg,0,0,0,0,0,0,0,0,1,0
000870.jpg,1,0,1,0,0,0,0,0,0,0
008525.jpg,0,0,0,0,0,1,0,1,0,0
003563.jpg,1,1,0,1,0,0,0,0,0,0
004657.jpg,0,0,0,0,1,0,1,0,0,0
005243.jpg,0,0,0,0,0,0,0,0,1,0
001319.jpg,1,0,0,0,0,0,0,0,0,0
009952.jpg,0,0,0,0,0,1,1,0,0,0
002115.jpg,1,1,0,1,0,0,0,0,0,0
008687.jpg,0,0,0,0,0,1,0,1,0,0
001212.jpg,0,1,0,1,0,0,0,0,0,0
000069.jpg,1,0,1,0,0,0,0,0,0,0
012750.jpg,0,0,0,0,1,1,0,0,1,0
005052.jpg,0,0,0,0,1,1,0,0,1,0
002868.jpg,0,1,0,1,0,0,0,0,0,0
009854.jpg,0,0,0,0,0,0,1,0,0,0
008759.jpg,0,0,0,0,0,1,0,0,1,0
005692.jpg,0,0,0,0,0,1,1,0,0,0
008010.jpg,0,0,0,0,1,1,0,0,0,0
001781.jpg,0,1,1,0,0,0,0,0,0,0
000226.jpg,1,1,0,0,0,0,0,0,0,0
003909.jpg,0,0,0,0,1,0,0,0,1,0
010580.jpg,0,0,0,0,0,1,0,1,0,0
002373.jpg,1,0,1,1,0,0,0,0,0,0
011957.jpg,0,0,0,0,0,0,0,1,0,0
013187.jpg,0,0,0,0,0,1,0,0,1,0
013183.jpg,0,0,0,0,1,0,1,0,1,0
007006.jpg,0,0,0,0,0,0,1,0,0,0
001023.jpg,1,1,0,1,0,0,0,0,0,0
003586.jpg,1,0,0,0,0,0,0,0,0,0
010323.jpg,0,0,0,0,0,1,1,0,0,0
004189.jpg,0,0,0,0,0,0,0,0,0,1
013683.jpg,0,0,0,0,0,0,0,0,1,0
009857.jpg,0,0,0,0,0,0,1,0,0,0
001331.jpg,1,1,1,0,0,0,0,0,0,0
005276.jpg,0,1,0,1,0,0,0,0,0,0
010598.jpg,0,0,0,0,0,0,0,1,0,0
005017.jpg,0,0,0,0,0,0,0,0,1,0
011758.jpg,0,0,0,0,0,0,1,0,0,0
013388.jpg,0,0,0,0,1,0,0,0,1,0
009868.jpg,0,0,0,0,0,1,1,0,0,0
000447.jpg,1,1,1,0,0,0,0,0,0,0
003849.jpg,0,0,0,0,1,0,0,0,1,0
009713.jpg,0,0,0,0,0,0,1,0,0,0
008108.jpg,0,0,0,0,0,0,0,1,0,0
003648.jpg,0,0,1,1,0,0,0,0,0,0
002272.jpg,1,1,0,1,0,0,0,0,0,0
000171.jpg,0,0,1,0,0,0,0,0,0,0
003001.jpg,1,0,0,0,0,0,0,0,0,0
008741.jpg,0,0,0,0,1,0,0,0,0,0
010923.jpg,0,0,0,0,1,0,0,1,0,0
006569.jpg,0,0,0,0,0,0,0,0,0,1
003532.jpg,0,0,1,0,0,0,0,0,0,0
010525.jpg,0,0,0,0,1,0,0,1,0,0
003856.jpg,0,0,0,0,0,0,0,0,1,0
002960.jpg,1,1,0,0,0,0,0,0,0,0
010278.jpg,0,0,0,0,1,1,1,0,0,0
009551.jpg,0,0,0,0,1,0,0,0,0,0
006637.jpg,0,0,0,0,0,0,0,0,0,1
001408.jpg,0,1,1,0,0,0,0,0,0,0
008645.jpg,0,0,0,0,0,1,0,1,0,0
001234.jpg,0,1,1,1,0,0,0,0,0,0
011916.jpg,0,0,0,0,0,0,1,0,0,0
012229.jpg,0,0,0,0,0,0,0,1,0,0
011297.jpg,0,0,0,0,0,0,1,1,0,0
010423.jpg,0,0,0,0,0,0,0,1,0,0
013007.jpg,0,0,0,0,0,0,0,0,1,1
006162.jpg,0,0,0,0,1,0,1,0,0,0
003233.jpg,0,1,0,1,0,0,0,0,0,0
007997.jpg,0,0,0,0,1,1,0,0,0,0
009735.jpg,0,0,0,0,1,1,0,0,0,0
009329.jpg,0,0,0,0,1,1,0,0,0,0
011937.jpg,0,0,0,0,1,0,0,0,1,0
006599.jpg,0,0,0,0,0,0,0,0,0,1
006239.jpg,0,0,0,0,1,0,1,0,0,0
007555.jpg,0,0,0,0,0,0,1,0,1,0
007352.jpg,0,0,0,0,0,0,1,0,0,0
006319.jpg,0,0,0,1,0,0,0,0,0,0
004536.jpg,0,0,0,0,1,0,1,0,0,0
011553.jpg,0,0,0,0,1,1,0,0,0,0
012864.jpg,0,0,0,0,0,1,0,0,1,0
002806.jpg,1,1,0,0,0,0,0,0,0,0
004331.jpg,0,0,0,0,0,0,1,0,0,1
006347.jpg,0,0,0,0,0,0,0,0,1,1
006904.jpg,0,0,0,0,0,0,0,0,0,1
001521.jpg,1,1,0,0,0,0,0,0,0,0
013885.jpg,0,0,0,0,0,0,0,0,1,0
004587.jpg,0,0,0,0,0,0,1,0,0,0
000985.jpg,1,1,1,1,0,0,0,0,0,0
013740.jpg,0,0,0,0,0,0,0,0,1,0
002503.jpg,0,1,0,1,0,0,0,0,0,0
007918.jpg,0,0,0,0,1,1,0,0,0,0
006638.jpg,1,1,0,0,0,0,0,0,0,0
000957.jpg,1,1,1,1,0,0,0,0,0,0
005978.jpg,1,1,1,0,0,0,0,0,0,0
006086.jpg,0,0,0,0,1,0,1,0,0,0
013403.jpg,0,0,0,0,0,0,0,0,0,1
000669.jpg,0,0,1,0,0,0,0,0,0,0
000759.jpg,0,0,1,0,0,0,0,0,0,0
008509.jpg,0,0,0,0,0,0,1,1,0,0
010570.jpg,0,0,0,0,1,1,0,1,0,0
006011.jpg,0,0,0,0,1,0,0,0,0,0
011625.jpg,0,0,0,0,1,0,0,0,0,0
000439.jpg,1,1,1,1,0,0,0,0,0,0
000483.jpg,0,0,1,0,0,0,0,0,0,0
000117.jpg,0,0,0,1,0,0,0,0,0,0
010182.jpg,0,0,0,0,1,0,0,0,0,0
000129.jpg,0,1,0,1,0,0,0,0,0,0
009119.jpg,0,0,0,0,0,0,0,1,0,0
002896.jpg,1,1,0,0,0,0,0,0,0,0
011821.jpg,0,0,0,0,0,0,1,0,0,0
004969.jpg,0,0,0,0,0,0,1,0,0,0
003259.jpg,0,1,0,1,0,0,0,0,0,0
007382.jpg,0,0,0,0,0,0,1,1,0,0
002599.jpg,0,1,0,1,0,0,0,0,0,0
011945.jpg,0,0,0,0,0,0,0,1,0,0
005802.jpg,0,0,0,0,1,0,1,0,0,0
009000.jpg,0,0,0,0,0,1,0,1,0,0
005774.jpg,0,0,0,0,0,1,0,0,0,0
003572.jpg,0,1,1,0,0,0,0,0,0,0
005619.jpg,0,0,0,0,1,0,1,0,0,0
000464.jpg,1,1,1,1,0,0,0,0,0,0
007735.jpg,0,0,0,0,1,0,0,0,0,0
004043.jpg,0,0,0,0,0,1,0,0,1,0
001276.jpg,1,1,1,1,0,0,0,0,0,0
013524.jpg,0,0,0,0,0,0,0,0,0,1
006263.jpg,0,0,0,0,0,1,0,0,0,0
006267.jpg,0,0,0,1,0,0,0,0,0,0
003862.jpg,0,0,0,0,0,0,0,0,1,0
010903.jpg,0,0,0,0,0,0,0,1,0,0
006713.jpg,0,0,0,0,0,1,0,0,0,0
010191.jpg,0,0,0,0,1,1,0,0,0,0
006724.jpg,0,0,0,0,1,1,0,0,0,0
007375.jpg,0,0,0,0,0,0,1,1,0,0
010380.jpg,0,0,0,0,0,1,1,0,0,0
009859.jpg,0,0,0,0,0,1,1,0,0,0
003664.jpg,1,0,1,1,0,0,0,0,0,0
011366.jpg,0,0,0,0,0,0,1,1,0,0
009319.jpg,0,0,0,0,1,0,0,0,0,0
005639.jpg,0,0,0,0,0,0,1,0,0,0
001760.jpg,1,1,1,0,0,0,0,0,0,0
002245.jpg,0,0,0,1,0,0,0,0,0,0
010720.jpg,0,0,0,0,1,0,0,1,0,0
002362.jpg,1,1,1,1,0,0,0,0,0,0
009684.jpg,0,0,0,0,0,0,1,0,0,0
002979.jpg,1,1,0,1,0,0,0,0,0,0
006134.jpg,0,0,0,0,1,0,1,0,0,0
011485.jpg,0,0,0,0,1,0,0,0,0,0
008341.jpg,0,0,0,0,0,0,0,1,0,0
011674.jpg,0,0,0,0,1,0,0,0,0,0
002054.jpg,1,1,0,0,0,0,0,0,0,0
002867.jpg,1,1,0,1,0,0,0,0,0,0
010693.jpg,0,0,0,0,0,0,0,1,0,0
008876.jpg,0,0,0,0,0,0,0,1,0,0
012108.jpg,0,0,0,0,0,1,0,0,0,0
005661.jpg,0,0,0,0,0,0,1,0,0,0
007179.jpg,0,0,0,0,0,0,0,0,1,0
008881.jpg,0,0,0,0,1,1,0,0,0,0
001529.jpg,1,1,0,0,0,0,0,0,0,0
003106.jpg,0,1,0,1,0,0,0,0,0,0
000697.jpg,0,0,1,1,0,0,0,0,0,0
013083.jpg,0,0,0,0,0,1,0,0,1,0
006192.jpg,0,0,0,0,0,1,0,0,0,0
010470.jpg,0,0,0,0,0,0,0,1,0,0
012734.jpg,0,0,0,0,0,1,0,0,1,0
007301.jpg,0,0,0,0,0,0,1,1,0,0
006206.jpg,0,0,0,0,1,1,1,0,0,0
001785.jpg,1,0,0,1,0,0,0,0,0,0
000661.jpg,0,0,1,0,0,0,0,0,0,0
005989.jpg,0,0,0,0,0,0,1,0,0,0
001599.jpg,1,1,0,1,0,0,0,0,0,0
001411.jpg,0,1,1,0,0,0,0,0,0,0
006987.jpg,0,0,0,0,1,0,0,0,0,0
013462.jpg,0,0,0,0,1,1,0,0,1,0
012023.jpg,0,0,0,0,0,0,0,1,0,0
003570.jpg,0,1,0,1,0,0,0,0,0,0
003851.jpg,0,0,0,0,0,0,1,0,1,0
012661.jpg,0,0,0,0,0,0,0,0,1,0
000834.jpg,0,0,1,0,0,0,0,0,0,0
001659.jpg,0,1,0,1,0,0,0,0,0,0
007060.jpg,0,0,0,0,1,0,0,0,0,0
000747.jpg,0,0,1,0,0,0,0,0,0,0
002119.jpg,1,1,0,1,0,0,0,0,0,0
002589.jpg,1,1,0,0,0,0,0,0,0,0
001254.jpg,1,0,0,0,0,0,0,0,0,0
008577.jpg,0,0,0,0,0,0,0,1,0,0
008565.jpg,0,0,0,0,1,0,0,1,0,0
003120.jpg,0,1,0,1,0,0,0,0,0,0
001246.jpg,1,1,1,0,0,0,0,0,0,0
000064.jpg,1,0,0,0,0,0,0,0,0,0
009680.jpg,0,0,0,0,0,0,1,0,0,0
009338.jpg,0,0,0,0,0,1,1,0,0,0
004295.jpg,1,1,0,0,0,0,0,0,0,0
008451.jpg,0,0,0,0,0,0,0,1,0,0
005410.jpg,0,0,0,0,1,0,0,0,0,0
013019.jpg,0,0,0,0,0,1,0,0,1,0
012308.jpg,0,0,0,0,0,0,0,1,0,0
011984.jpg,0,0,0,0,1,0,0,0,1,0
011282.jpg,0,0,0,0,1,0,0,1,0,0
000556.jpg,0,0,1,1,0,0,0,0,0,0
007866.jpg,0,0,0,0,0,0,1,1,0,0
005679.jpg,0,0,0,0,0,0,1,0,0,0
008205.jpg,0,0,0,0,0,0,0,1,0,0
008777.jpg,0,0,0,0,0,0,0,1,0,0
000145.jpg,0,0,1,0,0,0,0,0,0,0
005848.jpg,0,0,0,0,0,0,1,0,0,0
000573.jpg,0,0,1,1,0,0,0,0,0,0
001288.jpg,1,0,0,0,0,0,0,0,0,0
002241.jpg,0,1,0,1,0,0,0,0,0,0
013218.jpg,0,0,0,0,1,0,1,0,1,0
000337.jpg,1,0,0,1,0,0,0,0,0,0
009449.jpg,0,0,0,0,0,1,0,0,1,0
007293.jpg,0,0,0,0,0,0,1,1,0,0
002012.jpg,0,1,0,1,0,0,0,0,0,0
009110.jpg,0,0,0,0,1,1,0,1,0,0
008389.jpg,0,0,0,0,0,0,0,1,0,0
002384.jpg,1,1,0,1,0,0,0,0,0,0
009179.jpg,0,0,0,0,0,0,1,0,0,0
013035.jpg,0,0,0,0,1,0,0,0,1,1
013132.jpg,0,0,0,0,0,1,0,0,1,0
003072.jpg,1,1,0,1,0,0,0,0,0,0
001697.jpg,0,1,0,1,0,0,0,0,0,0
